created_at,favorite_count,full_text,lang,quote_count,reply_count,retweet_count,cleaned_text,normalized_text,no_stopwords_text,stemmed_text,tokens_stemmed,tokens,cluster
Tue Apr 29 03:47:35 +0000 2025,4,@DokterTifa Owala jok.... harusnya kau buktikan kalau tuduhan ijazah palsu itu hoax dgn kau kasih liat ijazahmu..atau buktikan la dipersidangan. Kalau nanti terbukti ijazahmu asli baru kau laporkan org yg blg ijazahmu palsu... gitu aja kok repot @jokowi,in,0,0,0,owala jok harusnya kau buktikan kalau tuduhan ijazah palsu itu hoax dgn kau kasih liat ijazahmuatau buktikan la dipersidangan kalau nanti terbukti ijazahmu asli baru kau laporkan org yg blg ijazahmu palsu gitu aja kok repot,owala jok harusnya kau buktikan kalau tuduhan ijazah palsu itu hoax dengan kau kasih liat ijazahmuatau buktikan la dipersidangan kalau nanti terbukti ijazahmu asli baru kau laporkan org yang blg ijazahmu palsu gitu aja kok repot,owala jok kau buktikan tuduhan ijazah palsu hoax kau kasih liat ijazahmuatau buktikan la dipersidangan terbukti ijazahmu asli kau laporkan org blg ijazahmu palsu gitu aja repot,owala jok kau bukti tuduh ijazah palsu hoax kau kasih liat ijazahmuatau bukti la sidang bukti ijazah asli kau lapor org blg ijazah palsu gitu aja repot,"['owala', 'jok', 'kau', 'bukti', 'tuduh', 'ijazah', 'palsu', 'hoax', 'kau', 'kasih', 'liat', 'ijazahmuatau', 'bukti', 'la', 'sidang', 'bukti', 'ijazah', 'asli', 'kau', 'lapor', 'org', 'blg', 'ijazah', 'palsu', 'gitu', 'aja', 'repot']","['owala', 'jok', 'kau', 'bukti', 'tuduh', 'ijazah', 'palsu', 'hoax', 'kau', 'kasih', 'liat', 'ijazahmuatau', 'bukti', 'la', 'sidang', 'bukti', 'ijazah', 'asli', 'kau', 'lapor', 'org', 'blg', 'ijazah', 'palsu', 'gitu', 'aja', 'repot']",1
Tue Apr 29 03:47:24 +0000 2025,0,@Rustiawati12 @Maulanacah13340 @DokterTifa @jokowi gak usah bawa Allah klo udh benci ttp aja benci sy yakin kalo ijazah ini udh clear ttp aja nnti di cari lgi masalah keluarga jokowi inikan ttg dendam bukan masalah ijazah sebenarnya kalian kayaa gini kan cumaa zaman jokowi doang mana berani di presiden sebelum nya,in,0,0,0,gak usah bawa allah klo udh benci ttp aja benci sy yakin kalo ijazah ini udh clear ttp aja nnti di cari lgi masalah keluarga jokowi inikan ttg dendam bukan masalah ijazah sebenarnya kalian kayaa gini kan cumaa zaman jokowi doang mana berani di presiden sebelum nya,tidak usah bawa allah kalau udh benci ttp aja benci sy yakin kalo ijazah ini udh clear ttp aja nnti di cari lgi masalah keluarga jokowi inikan ttg dendam bukan masalah ijazah sebenarnya kalian kayaa gini kan cumaa zaman jokowi doang mana berani di presiden sebelum nya,bawa allah udh benci ttp aja benci sy kalo ijazah udh clear ttp aja nnti cari lgi keluarga jokowi inikan ttg dendam ijazah kayaa gini cumaa zaman jokowi doang berani presiden nya,bawa allah udh benci ttp aja benci sy kalo ijazah udh clear ttp aja nnti cari lgi keluarga jokowi ini ttg dendam ijazah kayaa gin cumaa zaman jokowi doang berani presiden nya,"['bawa', 'allah', 'udh', 'benci', 'ttp', 'aja', 'benci', 'sy', 'kalo', 'ijazah', 'udh', 'clear', 'ttp', 'aja', 'nnti', 'cari', 'lgi', 'keluarga', 'jokowi', 'ini', 'ttg', 'dendam', 'ijazah', 'kayaa', 'gin', 'cumaa', 'zaman', 'jokowi', 'doang', 'berani', 'presiden', 'nya']","['bawa', 'allah', 'udh', 'benci', 'ttp', 'aja', 'benci', 'sy', 'kalo', 'ijazah', 'udh', 'clear', 'ttp', 'aja', 'nnti', 'cari', 'lgi', 'keluarga', 'jokowi', 'ini', 'ttg', 'dendam', 'ijazah', 'kayaa', 'gin', 'cumaa', 'zaman', 'jokowi', 'doang', 'berani', 'presiden', 'nya']",4
Tue Apr 29 03:40:53 +0000 2025,2,@democrazymedia Loh kok penghasutan? Untuk membuktikan itu penghasutan harus ada dong pembuktian kesalahannya artinya uji forensik ijazah jokowi untuk membuktikan itu penghasutan,in,0,0,0,loh kok penghasutan untuk membuktikan itu penghasutan harus ada dong pembuktian kesalahannya artinya uji forensik ijazah jokowi untuk membuktikan itu penghasutan,loh kok penghasutan untuk membuktikan itu penghasutan harus ada dong pembuktian kesalahannya artinya uji forensik ijazah jokowi untuk membuktikan itu penghasutan,loh penghasutan membuktikan penghasutan pembuktian kesalahannya uji forensik ijazah jokowi membuktikan penghasutan,loh hasut bukti hasut bukti salah uji forensik ijazah jokowi bukti hasut,"['loh', 'hasut', 'bukti', 'hasut', 'bukti', 'salah', 'uji', 'forensik', 'ijazah', 'jokowi', 'bukti', 'hasut']","['loh', 'hasut', 'bukti', 'hasut', 'bukti', 'salah', 'uji', 'forensik', 'ijazah', 'jokowi', 'bukti', 'hasut']",2
Tue Apr 29 03:40:32 +0000 2025,0,@SianiparRismon Ijazah Jokowi palsu buktinya? Sederhana saja &gt;&gt; Skripsinya cacat logika.,in,0,0,0,ijazah jokowi palsu buktinya sederhana saja gtgt skripsinya cacat logika,ijazah jokowi palsu buktinya sederhana saja gtgt skripsinya cacat logika,ijazah jokowi palsu buktinya sederhana gtgt skripsinya cacat logika,ijazah jokowi palsu bukti sederhana gtgt skripsi cacat logika,"['ijazah', 'jokowi', 'palsu', 'bukti', 'sederhana', 'gtgt', 'skripsi', 'cacat', 'logika']","['ijazah', 'jokowi', 'palsu', 'bukti', 'sederhana', 'gtgt', 'skripsi', 'cacat', 'logika']",1
Tue Apr 29 03:38:59 +0000 2025,0,@tham878 Report banget pake tenaga ahli segala TINGGAL JOKOWI KELUARIN IJAZAH NYA AJA SELESAI URUSAN.,in,0,0,0,report banget pake tenaga ahli segala tinggal jokowi keluarin ijazah nya aja selesai urusan,report banget pake tenaga ahli segala tinggal jokowi keluarin ijazah nya aja selesai urusan,report banget pake tenaga ahli tinggal jokowi keluarin ijazah nya aja selesai urusan,report banget pake tenaga ahli tinggal jokowi keluarin ijazah nya aja selesai urus,"['report', 'banget', 'pake', 'tenaga', 'ahli', 'tinggal', 'jokowi', 'keluarin', 'ijazah', 'nya', 'aja', 'selesai', 'urus']","['report', 'banget', 'pake', 'tenaga', 'ahli', 'tinggal', 'jokowi', 'keluarin', 'ijazah', 'nya', 'aja', 'selesai', 'urus']",4
Tue Apr 29 03:34:52 +0000 2025,2,@DokterTifa @KRMTRoySuryo2 @SianiparRismon Bagaimana jika ternyata pihak tergugat Jokowi tidak mau hadir di pengadilan dan si Hakim tidak memerintahkan untuk memperlihatkan ijazah aslinya?,in,0,0,0,bagaimana jika ternyata pihak tergugat jokowi tidak mau hadir di pengadilan dan si hakim tidak memerintahkan untuk memperlihatkan ijazah aslinya,bagaimana jika ternyata pihak tergugat jokowi tidak mau hadir di pengadilan dan si hakim tidak memerintahkan untuk memperlihatkan ijazah aslinya,tergugat jokowi hadir pengadilan si hakim memerintahkan ijazah aslinya,gugat jokowi hadir adil si hakim perintah ijazah asli,"['gugat', 'jokowi', 'hadir', 'adil', 'si', 'hakim', 'perintah', 'ijazah', 'asli']","['gugat', 'jokowi', 'hadir', 'adil', 'si', 'hakim', 'perintah', 'ijazah', 'asli']",2
Tue Apr 29 03:34:50 +0000 2025,12,Terungkap! Ganjar Pernah Beri Kartu Alumni UGM ke Jokowi Kini Ogah Respons Tuduhan Ijazah Palsu https://t.co/A7JdGT2sQE,in,0,2,6,terungkap ganjar pernah beri kartu alumni ugm ke jokowi kini ogah respons tuduhan ijazah palsu,terungkap ganjar pernah beri kartu alumni ugm ke jokowi kini ogah respons tuduhan ijazah palsu,terungkap ganjar kartu alumni ugm jokowi ogah respons tuduhan ijazah palsu,ungkap ganjar kartu alumni ugm jokowi ogah respons tuduh ijazah palsu,"['ungkap', 'ganjar', 'kartu', 'alumni', 'ugm', 'jokowi', 'ogah', 'respons', 'tuduh', 'ijazah', 'palsu']","['ungkap', 'ganjar', 'kartu', 'alumni', 'ugm', 'jokowi', 'ogah', 'respons', 'tuduh', 'ijazah', 'palsu']",0
Tue Apr 29 03:33:24 +0000 2025,0,Diduga Hasut Soal Ijazah Palsu Pendukung Jokowi Laporkan Amien Rais Cs #Komaindonesia https://t.co/Tu1IfjzPAG,in,0,0,0,diduga hasut soal ijazah palsu pendukung jokowi laporkan amien rais cs komaindonesia,diduga hasut soal ijazah palsu pendukung jokowi laporkan amien rais cs komaindonesia,diduga hasut soal ijazah palsu pendukung jokowi laporkan amien rais cs komaindonesia,duga hasut soal ijazah palsu dukung jokowi lapor amien rais cs komaindonesia,"['duga', 'hasut', 'soal', 'ijazah', 'palsu', 'dukung', 'jokowi', 'lapor', 'amien', 'rais', 'cs', 'komaindonesia']","['duga', 'hasut', 'soal', 'ijazah', 'palsu', 'dukung', 'jokowi', 'lapor', 'amien', 'rais', 'cs', 'komaindonesia']",1
Tue Apr 29 03:29:58 +0000 2025,0,@geloraco Kenapa bukan jokowi sendiri yang lapor dg membawa ijazah aslinya ( klo ada ) sbg bukti? Soal selembar ijazah jokowi aja kok yg blingsatan pengacara preman ormas..? Sementara orangnya sendiri hanya cengar cengir gak berani nunjukin ijazahnya.,in,0,0,0,kenapa bukan jokowi sendiri yang lapor dg membawa ijazah aslinya klo ada sbg bukti soal selembar ijazah jokowi aja kok yg blingsatan pengacara preman ormas sementara orangnya sendiri hanya cengar cengir gak berani nunjukin ijazahnya,kenapa bukan jokowi sendiri yang lapor dg membawa ijazah aslinya kalau ada sbg bukti soal selembar ijazah jokowi aja kok yang blingsatan pengacara preman ormas sementara orangnya sendiri hanya cengar cengir tidak berani nunjukin ijazahnya,jokowi lapor dg membawa ijazah aslinya sbg bukti soal selembar ijazah jokowi aja blingsatan pengacara preman ormas orangnya cengar cengir berani nunjukin ijazahnya,jokowi lapor dg bawa ijazah asli sbg bukti soal lembar ijazah jokowi aja blingsatan acara preman ormas orang cengar cengir berani nunjukin ijazah,"['jokowi', 'lapor', 'dg', 'bawa', 'ijazah', 'asli', 'sbg', 'bukti', 'soal', 'lembar', 'ijazah', 'jokowi', 'aja', 'blingsatan', 'acara', 'preman', 'ormas', 'orang', 'cengar', 'cengir', 'berani', 'nunjukin', 'ijazah']","['jokowi', 'lapor', 'dg', 'bawa', 'ijazah', 'asli', 'sbg', 'bukti', 'soal', 'lembar', 'ijazah', 'jokowi', 'aja', 'blingsatan', 'acara', 'preman', 'ormas', 'orang', 'cengar', 'cengir', 'berani', 'nunjukin', 'ijazah']",4
Tue Apr 29 03:27:45 +0000 2025,0,@DianSandiU @dwioktariyadi Justru yg merasa heran itu netizen kok bisa ya lu klaim dan lu upload foto ijazah Jokowi itu asli ?,in,0,0,0,justru yg merasa heran itu netizen kok bisa ya lu klaim dan lu upload foto ijazah jokowi itu asli,justru yang merasa heran itu netizen kok bisa ya lu klaim dan lu upload foto ijazah jokowi itu asli,heran netizen ya lu klaim lu upload foto ijazah jokowi asli,heran netizen ya lu klaim lu upload foto ijazah jokowi asli,"['heran', 'netizen', 'ya', 'lu', 'klaim', 'lu', 'upload', 'foto', 'ijazah', 'jokowi', 'asli']","['heran', 'netizen', 'ya', 'lu', 'klaim', 'lu', 'upload', 'foto', 'ijazah', 'jokowi', 'asli']",4
Tue Apr 29 03:25:59 +0000 2025,0,@Nicho_Silalahi @jokowi Rayat yang ingin merdeka dari para perampok dan tidak pernah permasalahkan Ijazah Pak Jokowi tetap setia dipihak Jokowi,in,0,0,0,rayat yang ingin merdeka dari para perampok dan tidak pernah permasalahkan ijazah pak jokowi tetap setia dipihak jokowi,rayat yang ingin merdeka dari para perampok dan tidak pernah permasalahkan ijazah pak jokowi tetap setia dipihak jokowi,rayat merdeka perampok permasalahkan ijazah jokowi setia dipihak jokowi,rayat merdeka rampok masalah ijazah jokowi setia pihak jokowi,"['rayat', 'merdeka', 'rampok', 'masalah', 'ijazah', 'jokowi', 'setia', 'pihak', 'jokowi']","['rayat', 'merdeka', 'rampok', 'masalah', 'ijazah', 'jokowi', 'setia', 'pihak', 'jokowi']",4
Tue Apr 29 03:22:25 +0000 2025,0,@geloraco Ijazah palsu Jokowi ini sudah menyebar di seantero RI dan malah ke LN. Bukti2 yg ditampilkan dan beredar nyata aspal tapi perlu dicek bersama di pengadilan. Mari kita dorong agar penegak hukum @KejaksaanRI @KPU_ID @DivHumas_Polri @prabowo segera bertindak.,in,0,0,0,ijazah palsu jokowi ini sudah menyebar di seantero ri dan malah ke ln bukti yg ditampilkan dan beredar nyata aspal tapi perlu dicek bersama di pengadilan mari kita dorong agar penegak hukum segera bertindak,ijazah palsu jokowi ini sudah menyebar di seantero ri dan malah ke ln bukti yang ditampilkan dan beredar nyata aspal tapi perlu dicek bersama di pengadilan mari kita dorong agar penegak hukum segera bertindak,ijazah palsu jokowi menyebar seantero ri ln bukti ditampilkan beredar nyata aspal dicek pengadilan mari dorong penegak hukum bertindak,ijazah palsu jokowi sebar antero ri ln bukti tampil edar nyata aspal cek adil mari dorong tegak hukum tindak,"['ijazah', 'palsu', 'jokowi', 'sebar', 'antero', 'ri', 'ln', 'bukti', 'tampil', 'edar', 'nyata', 'aspal', 'cek', 'adil', 'mari', 'dorong', 'tegak', 'hukum', 'tindak']","['ijazah', 'palsu', 'jokowi', 'sebar', 'antero', 'ri', 'ln', 'bukti', 'tampil', 'edar', 'nyata', 'aspal', 'cek', 'adil', 'mari', 'dorong', 'tegak', 'hukum', 'tindak']",2
Tue Apr 29 03:22:14 +0000 2025,0,@puanmaharani_ri Gimana klo abis nikmati yg hijau segar kita ikuti dugaan ijazsh palsu jokowi dan kebenaran ijazah gibran ??? Supaya rakyat dapat segera tahu kebenaran ilmiah nya,in,0,0,0,gimana klo abis nikmati yg hijau segar kita ikuti dugaan ijazsh palsu jokowi dan kebenaran ijazah gibran supaya rakyat dapat segera tahu kebenaran ilmiah nya,gimana kalau abis nikmati yang hijau segar kita ikuti dugaan ijazsh palsu jokowi dan kebenaran ijazah gibran supaya rakyat dapat segera tahu kebenaran ilmiah nya,gimana abis nikmati hijau segar ikuti dugaan ijazsh palsu jokowi kebenaran ijazah gibran rakyat kebenaran ilmiah nya,gimana abis nikmat hijau segar ikut duga ijazsh palsu jokowi benar ijazah gibran rakyat benar ilmiah nya,"['gimana', 'abis', 'nikmat', 'hijau', 'segar', 'ikut', 'duga', 'ijazsh', 'palsu', 'jokowi', 'benar', 'ijazah', 'gibran', 'rakyat', 'benar', 'ilmiah', 'nya']","['gimana', 'abis', 'nikmat', 'hijau', 'segar', 'ikut', 'duga', 'ijazsh', 'palsu', 'jokowi', 'benar', 'ijazah', 'gibran', 'rakyat', 'benar', 'ilmiah', 'nya']",2
Tue Apr 29 03:18:45 +0000 2025,3,Alhamdulillah... In Syaa Allah Gus Nur Juga Bisa Ikut Bedah Dugaan Ijazah Palsu Jokowi Aamiin!!! @DokterTifa @2BocilIdiot__ @SianiparRismon @ReflyHZ @KRMTRoySuryo2 @myputun @NenkMonica https://t.co/U71pV6saUX,in,0,0,0,alhamdulillah in syaa allah gus nur juga bisa ikut bedah dugaan ijazah palsu jokowi aamiin,alhamdulillah in syaa allah gus nur juga bisa ikut bedah dugaan ijazah palsu jokowi aamiin,alhamdulillah in syaa allah gus nur bedah dugaan ijazah palsu jokowi aamiin,alhamdulillah in syaa allah gus nur bedah duga ijazah palsu jokowi aamiin,"['alhamdulillah', 'in', 'syaa', 'allah', 'gus', 'nur', 'bedah', 'duga', 'ijazah', 'palsu', 'jokowi', 'aamiin']","['alhamdulillah', 'in', 'syaa', 'allah', 'gus', 'nur', 'bedah', 'duga', 'ijazah', 'palsu', 'jokowi', 'aamiin']",1
Tue Apr 29 03:18:07 +0000 2025,0,@tham878 KOMPLOTAN PKI KOMPLOTAN PENJAHAT NKRI BANDIT JOKOWI PKI. KLO IJAZAH LU ASELI TUNJUKIN AJE KE PUBLIK !! KENAPA PAKE BILANG PENYEBAR HOAX LAH !! SESUAI FAKTA OLEH PAKAR DIGITAL FORENSIK RISMON SIANIPAR https://t.co/Zw1c5G052D,in,0,0,0,komplotan pki komplotan penjahat nkri bandit jokowi pki klo ijazah lu aseli tunjukin aje ke publik kenapa pake bilang penyebar hoax lah sesuai fakta oleh pakar digital forensik rismon sianipar,komplotan pki komplotan penjahat nkri bandit jokowi pki kalau ijazah lu aseli tunjukin aje ke publik kenapa pake bilang penyebar hoax lah sesuai fakta oleh pakar digital forensik rismon sianipar,komplotan pki komplotan penjahat nkri bandit jokowi pki ijazah lu aseli tunjukin aje publik pake bilang penyebar hoax sesuai fakta pakar digital forensik rismon sianipar,komplot pki komplot jahat nkri bandit jokowi pki ijazah lu aseli tunjukin aje publik pake bilang sebar hoax sesuai fakta pakar digital forensik rismon sianipar,"['komplot', 'pki', 'komplot', 'jahat', 'nkri', 'bandit', 'jokowi', 'pki', 'ijazah', 'lu', 'aseli', 'tunjukin', 'aje', 'publik', 'pake', 'bilang', 'sebar', 'hoax', 'sesuai', 'fakta', 'pakar', 'digital', 'forensik', 'rismon', 'sianipar']","['komplot', 'pki', 'komplot', 'jahat', 'nkri', 'bandit', 'jokowi', 'pki', 'ijazah', 'lu', 'aseli', 'tunjukin', 'aje', 'publik', 'pake', 'bilang', 'sebar', 'hoax', 'sesuai', 'fakta', 'pakar', 'digital', 'forensik', 'rismon', 'sianipar']",0
Tue Apr 29 03:15:42 +0000 2025,4,@STresnowati1 @jokowi Cecunguk jkowi g pernah ngomong berdasarkan data. Masalah tuduhan ijazah palsu mk y jwb.nya hrs menunjukan ijazah.nya UGM sy rasa pratino bermain buktinya prof soffian efendi mantan rektor ugm mendorong roy suryo dkk yg alumni ugm asli spy menuntaskan kasus ini,in,0,1,2,cecunguk jkowi g pernah ngomong berdasarkan data masalah tuduhan ijazah palsu mk y jwbnya hrs menunjukan ijazahnya ugm sy rasa pratino bermain buktinya prof soffian efendi mantan rektor ugm mendorong roy suryo dkk yg alumni ugm asli spy menuntaskan kasus ini,cecunguk jkowi g pernah ngomong berdasarkan data masalah tuduhan ijazah palsu mk y jwbnya hrs menunjukan ijazahnya ugm sy rasa pratino bermain buktinya prof soffian efendi mantan rektor ugm mendorong roy suryo dkk yang alumni ugm asli spy menuntaskan kasus ini,cecunguk jkowi g ngomong berdasarkan data tuduhan ijazah palsu mk y jwbnya hrs menunjukan ijazahnya ugm sy pratino bermain buktinya prof soffian efendi mantan rektor ugm mendorong roy suryo dkk alumni ugm asli spy menuntaskan,cecunguk jkowi g ngomong dasar data tuduh ijazah palsu mk y jwbnya hrs tunjuk ijazah ugm sy pratino main bukti prof soffian efendi mantan rektor ugm dorong roy suryo dkk alumni ugm asli spy tuntas,"['cecunguk', 'jkowi', 'g', 'ngomong', 'dasar', 'data', 'tuduh', 'ijazah', 'palsu', 'mk', 'y', 'jwbnya', 'hrs', 'tunjuk', 'ijazah', 'ugm', 'sy', 'pratino', 'main', 'bukti', 'prof', 'soffian', 'efendi', 'mantan', 'rektor', 'ugm', 'dorong', 'roy', 'suryo', 'dkk', 'alumni', 'ugm', 'asli', 'spy', 'tuntas']","['cecunguk', 'jkowi', 'g', 'ngomong', 'dasar', 'data', 'tuduh', 'ijazah', 'palsu', 'mk', 'y', 'jwbnya', 'hrs', 'tunjuk', 'ijazah', 'ugm', 'sy', 'pratino', 'main', 'bukti', 'prof', 'soffian', 'efendi', 'mantan', 'rektor', 'ugm', 'dorong', 'roy', 'suryo', 'dkk', 'alumni', 'ugm', 'asli', 'spy', 'tuntas']",0
Tue Apr 29 03:15:28 +0000 2025,0,@didienAZHAR Waktu itu di UGM msh ada gelar Sarjana Muda (SM). Setelah lulus setengah dari makul2 wajib akan dikasih ijazah SM dari Fakultas tp tanpa wisuda. Utk dpt ijazah SM IPK jg sudah harus mencukupi. Mungkin bs dicheck jg apakah ada file ijasah SMnya Jokowi,in,0,0,0,waktu itu di ugm msh ada gelar sarjana muda sm setelah lulus setengah dari makul wajib akan dikasih ijazah sm dari fakultas tp tanpa wisuda utk dpt ijazah sm ipk jg sudah harus mencukupi mungkin bs dicheck jg apakah ada file ijasah smnya jokowi,waktu itu di ugm msh ada gelar sarjana muda sm setelah lulus setengah dari makul wajib akan dikasih ijazah sm dari fakultas tp tanpa wisuda untuk dpt ijazah sm ipk juga sudah harus mencukupi mungkin bs dicheck juga apakah ada file ijasah smnya jokowi,ugm msh gelar sarjana muda sm lulus makul wajib dikasih ijazah sm fakultas tp wisuda dpt ijazah sm ipk mencukupi bs dicheck file ijasah smnya jokowi,ugm msh gelar sarjana muda sm lulus makul wajib kasih ijazah sm fakultas tp wisuda dpt ijazah sm ipk cukup bs dicheck file ijasah smnya jokowi,"['ugm', 'msh', 'gelar', 'sarjana', 'muda', 'sm', 'lulus', 'makul', 'wajib', 'kasih', 'ijazah', 'sm', 'fakultas', 'tp', 'wisuda', 'dpt', 'ijazah', 'sm', 'ipk', 'cukup', 'bs', 'dicheck', 'file', 'ijasah', 'smnya', 'jokowi']","['ugm', 'msh', 'gelar', 'sarjana', 'muda', 'sm', 'lulus', 'makul', 'wajib', 'kasih', 'ijazah', 'sm', 'fakultas', 'tp', 'wisuda', 'dpt', 'ijazah', 'sm', 'ipk', 'cukup', 'bs', 'dicheck', 'file', 'ijasah', 'smnya', 'jokowi']",0
Tue Apr 29 03:12:46 +0000 2025,0,Kalo misal presiden prabowo mau secara transparan memberikan mandat kepada jokowi untuk dijadikan ketum Danantara sebagai bentuk transisi politik balas budi tentunya dapat sangat dimungkinkan si rupiah akan meroket tajam bisa tembus 10 rebu dengan bermodalkan ijazah palsu. ,in,0,0,0,kalo misal presiden prabowo mau secara transparan memberikan mandat kepada jokowi untuk dijadikan ketum danantara sebagai bentuk transisi politik balas budi tentunya dapat sangat dimungkinkan si rupiah akan meroket tajam bisa tembus rebu dengan bermodalkan ijazah palsu,kalo misal presiden prabowo mau secara transparan memberikan mandat kepada jokowi untuk dijadikan ketum danantara sebagai bentuk transisi politik balas budi tentunya dapat sangat dimungkinkan si rupiah akan meroket tajam bisa tembus rebu dengan bermodalkan ijazah palsu,kalo presiden prabowo transparan mandat jokowi dijadikan ketum danantara bentuk transisi politik balas budi si rupiah meroket tajam tembus rebu bermodalkan ijazah palsu,kalo presiden prabowo transparan mandat jokowi jadi tum danantara bentuk transisi politik balas budi si rupiah roket tajam tembus rebu modal ijazah palsu,"['kalo', 'presiden', 'prabowo', 'transparan', 'mandat', 'jokowi', 'jadi', 'tum', 'danantara', 'bentuk', 'transisi', 'politik', 'balas', 'budi', 'si', 'rupiah', 'roket', 'tajam', 'tembus', 'rebu', 'modal', 'ijazah', 'palsu']","['kalo', 'presiden', 'prabowo', 'transparan', 'mandat', 'jokowi', 'jadi', 'tum', 'danantara', 'bentuk', 'transisi', 'politik', 'balas', 'budi', 'si', 'rupiah', 'roket', 'tajam', 'tembus', 'rebu', 'modal', 'ijazah', 'palsu']",1
Tue Apr 29 03:12:28 +0000 2025,0,@msaid_didu Setelah isu Ijazah Pak Jokowi ngk mempan ganti Mas Gibran nti klu ngk mempan lagi bingung soal ny Kaesang blm jadi pejabat apalagi Jan Ethes blm lulus SD ,in,0,0,0,setelah isu ijazah pak jokowi ngk mempan ganti mas gibran nti klu ngk mempan lagi bingung soal ny kaesang blm jadi pejabat apalagi jan ethes blm lulus sd,setelah isu ijazah pak jokowi ngk mempan ganti mas gibran nti klu ngk mempan lagi bingung soal ny kaesang blm jadi pejabat apalagi jan ethes blm lulus sd,isu ijazah jokowi ngk mempan ganti mas gibran nti klu ngk mempan bingung soal ny kaesang blm pejabat jan ethes blm lulus sd,isu ijazah jokowi ngk mempan ganti mas gibran nti klu ngk mempan bingung soal ny kaesang blm jabat jan ethes blm lulus sd,"['isu', 'ijazah', 'jokowi', 'ngk', 'mempan', 'ganti', 'mas', 'gibran', 'nti', 'klu', 'ngk', 'mempan', 'bingung', 'soal', 'ny', 'kaesang', 'blm', 'jabat', 'jan', 'ethes', 'blm', 'lulus', 'sd']","['isu', 'ijazah', 'jokowi', 'ngk', 'mempan', 'ganti', 'mas', 'gibran', 'nti', 'klu', 'ngk', 'mempan', 'bingung', 'soal', 'ny', 'kaesang', 'blm', 'jabat', 'jan', 'ethes', 'blm', 'lulus', 'sd']",2
